"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Dynamic ID - Verify that element ID changes after refresh","Surefire suite","Wed Oct 22 19:14:01 UTC 2025","passed","Wed Oct 22 19:14:01 UTC 2025","ui.testing.test.FirstRowTest","Surefire test","ui.testing.test.FirstRowTest","testDynamicId"
"","170","testClassAttribute","Surefire suite","Wed Oct 22 19:14:00 UTC 2025","broken","Wed Oct 22 19:14:00 UTC 2025","ui.testing.test.FirstRowTest","Surefire test","ui.testing.test.FirstRowTest","testClassAttribute"
"","22","testAjaxData","Surefire suite","Wed Oct 22 19:14:04 UTC 2025","broken","Wed Oct 22 19:14:04 UTC 2025","ui.testing.test.SecondRowTest","Surefire test","ui.testing.test.SecondRowTest","testAjaxData"
"","33","testLoadDelay","Surefire suite","Wed Oct 22 19:14:04 UTC 2025","broken","Wed Oct 22 19:14:04 UTC 2025","ui.testing.test.FirstRowTest","Surefire test","ui.testing.test.FirstRowTest","testLoadDelay"
"","1310","testHiddenLayers","Surefire suite","Wed Oct 22 19:14:02 UTC 2025","passed","Wed Oct 22 19:14:03 UTC 2025","ui.testing.test.FirstRowTest","Surefire test","ui.testing.test.FirstRowTest","testHiddenLayers"
